"Theoretical.MW";"Structure0";"Structure";"unsatUA";"GlcA";"GlcN";"Ac";"SO3";"Adductive";"dp";"isotopic.peak";"anhydro";"Man"
7950.061;"[1,14,14,8,34]-[0,0,0,0]";"[1,14,14,8,34]";1;14;14;8;34;0;29;1;0;0
8030.018;"[1,14,14,8,35]-[0,0,0,0]";"[1,14,14,8,35]";1;14;14;8;35;0;29;1;0;0
8109.974;"[1,14,14,8,36]-[0,0,0,0]";"[1,14,14,8,36]";1;14;14;8;36;0;29;1;0;0
5273.54;"[1,14,14,9,0]-[0,0,0,0]";"[1,14,14,9,0]";1;14;14;9;0;0;29;1;0;0
5353.497;"[1,14,14,9,1]-[0,0,0,0]";"[1,14,14,9,1]";1;14;14;9;1;0;29;1;0;0
5433.453;"[1,14,14,9,2]-[0,0,0,0]";"[1,14,14,9,2]";1;14;14;9;2;0;29;1;0;0
5513.41;"[1,14,14,9,3]-[0,0,0,0]";"[1,14,14,9,3]";1;14;14;9;3;0;29;1;0;0
5593.367;"[1,14,14,9,4]-[0,0,0,0]";"[1,14,14,9,4]";1;14;14;9;4;0;29;1;0;0
5673.324;"[1,14,14,9,5]-[0,0,0,0]";"[1,14,14,9,5]";1;14;14;9;5;0;29;1;0;0
5753.281;"[1,14,14,9,6]-[0,0,0,0]";"[1,14,14,9,6]";1;14;14;9;6;0;29;1;0;0
5833.237;"[1,14,14,9,7]-[0,0,0,0]";"[1,14,14,9,7]";1;14;14;9;7;0;29;1;0;0
5913.194;"[1,14,14,9,8]-[0,0,0,0]";"[1,14,14,9,8]";1;14;14;9;8;0;29;1;0;0
5993.151;"[1,14,14,9,9]-[0,0,0,0]";"[1,14,14,9,9]";1;14;14;9;9;0;29;1;0;0
6073.108;"[1,14,14,9,10]-[0,0,0,0]";"[1,14,14,9,10]";1;14;14;9;10;0;29;1;0;0
6153.065;"[1,14,14,9,11]-[0,0,0,0]";"[1,14,14,9,11]";1;14;14;9;11;0;29;1;0;0
6233.021;"[1,14,14,9,12]-[0,0,0,0]";"[1,14,14,9,12]";1;14;14;9;12;0;29;1;0;0
6312.978;"[1,14,14,9,13]-[0,0,0,0]";"[1,14,14,9,13]";1;14;14;9;13;0;29;1;0;0
6392.935;"[1,14,14,9,14]-[0,0,0,0]";"[1,14,14,9,14]";1;14;14;9;14;0;29;1;0;0
6472.892;"[1,14,14,9,15]-[0,0,0,0]";"[1,14,14,9,15]";1;14;14;9;15;0;29;1;0;0
6552.849;"[1,14,14,9,16]-[0,0,0,0]";"[1,14,14,9,16]";1;14;14;9;16;0;29;1;0;0
6632.806;"[1,14,14,9,17]-[0,0,0,0]";"[1,14,14,9,17]";1;14;14;9;17;0;29;1;0;0
6712.762;"[1,14,14,9,18]-[0,0,0,0]";"[1,14,14,9,18]";1;14;14;9;18;0;29;1;0;0
6792.719;"[1,14,14,9,19]-[0,0,0,0]";"[1,14,14,9,19]";1;14;14;9;19;0;29;1;0;0
6872.676;"[1,14,14,9,20]-[0,0,0,0]";"[1,14,14,9,20]";1;14;14;9;20;0;29;1;0;0
6952.633;"[1,14,14,9,21]-[0,0,0,0]";"[1,14,14,9,21]";1;14;14;9;21;0;29;1;0;0
7032.59;"[1,14,14,9,22]-[0,0,0,0]";"[1,14,14,9,22]";1;14;14;9;22;0;29;1;0;0
7112.546;"[1,14,14,9,23]-[0,0,0,0]";"[1,14,14,9,23]";1;14;14;9;23;0;29;1;0;0
7192.503;"[1,14,14,9,24]-[0,0,0,0]";"[1,14,14,9,24]";1;14;14;9;24;0;29;1;0;0
7272.46;"[1,14,14,9,25]-[0,0,0,0]";"[1,14,14,9,25]";1;14;14;9;25;0;29;1;0;0
7352.417;"[1,14,14,9,26]-[0,0,0,0]";"[1,14,14,9,26]";1;14;14;9;26;0;29;1;0;0
7432.374;"[1,14,14,9,27]-[0,0,0,0]";"[1,14,14,9,27]";1;14;14;9;27;0;29;1;0;0
7512.331;"[1,14,14,9,28]-[0,0,0,0]";"[1,14,14,9,28]";1;14;14;9;28;0;29;1;0;0
7592.287;"[1,14,14,9,29]-[0,0,0,0]";"[1,14,14,9,29]";1;14;14;9;29;0;29;1;0;0
7672.244;"[1,14,14,9,30]-[0,0,0,0]";"[1,14,14,9,30]";1;14;14;9;30;0;29;1;0;0
7752.201;"[1,14,14,9,31]-[0,0,0,0]";"[1,14,14,9,31]";1;14;14;9;31;0;29;1;0;0
7832.158;"[1,14,14,9,32]-[0,0,0,0]";"[1,14,14,9,32]";1;14;14;9;32;0;29;1;0;0
7912.115;"[1,14,14,9,33]-[0,0,0,0]";"[1,14,14,9,33]";1;14;14;9;33;0;29;1;0;0
7992.071;"[1,14,14,9,34]-[0,0,0,0]";"[1,14,14,9,34]";1;14;14;9;34;0;29;1;0;0
8072.028;"[1,14,14,9,35]-[0,0,0,0]";"[1,14,14,9,35]";1;14;14;9;35;0;29;1;0;0
5315.55;"[1,14,14,10,0]-[0,0,0,0]";"[1,14,14,10,0]";1;14;14;10;0;0;29;1;0;0
5395.507;"[1,14,14,10,1]-[0,0,0,0]";"[1,14,14,10,1]";1;14;14;10;1;0;29;1;0;0
5475.464;"[1,14,14,10,2]-[0,0,0,0]";"[1,14,14,10,2]";1;14;14;10;2;0;29;1;0;0
5555.421;"[1,14,14,10,3]-[0,0,0,0]";"[1,14,14,10,3]";1;14;14;10;3;0;29;1;0;0
5635.378;"[1,14,14,10,4]-[0,0,0,0]";"[1,14,14,10,4]";1;14;14;10;4;0;29;1;0;0
5715.334;"[1,14,14,10,5]-[0,0,0,0]";"[1,14,14,10,5]";1;14;14;10;5;0;29;1;0;0
5795.291;"[1,14,14,10,6]-[0,0,0,0]";"[1,14,14,10,6]";1;14;14;10;6;0;29;1;0;0
5875.248;"[1,14,14,10,7]-[0,0,0,0]";"[1,14,14,10,7]";1;14;14;10;7;0;29;1;0;0
5955.205;"[1,14,14,10,8]-[0,0,0,0]";"[1,14,14,10,8]";1;14;14;10;8;0;29;1;0;0
6035.162;"[1,14,14,10,9]-[0,0,0,0]";"[1,14,14,10,9]";1;14;14;10;9;0;29;1;0;0
6115.118;"[1,14,14,10,10]-[0,0,0,0]";"[1,14,14,10,10]";1;14;14;10;10;0;29;1;0;0
6195.075;"[1,14,14,10,11]-[0,0,0,0]";"[1,14,14,10,11]";1;14;14;10;11;0;29;1;0;0
6275.032;"[1,14,14,10,12]-[0,0,0,0]";"[1,14,14,10,12]";1;14;14;10;12;0;29;1;0;0
6354.989;"[1,14,14,10,13]-[0,0,0,0]";"[1,14,14,10,13]";1;14;14;10;13;0;29;1;0;0
6434.946;"[1,14,14,10,14]-[0,0,0,0]";"[1,14,14,10,14]";1;14;14;10;14;0;29;1;0;0
6514.902;"[1,14,14,10,15]-[0,0,0,0]";"[1,14,14,10,15]";1;14;14;10;15;0;29;1;0;0
6594.859;"[1,14,14,10,16]-[0,0,0,0]";"[1,14,14,10,16]";1;14;14;10;16;0;29;1;0;0
6674.816;"[1,14,14,10,17]-[0,0,0,0]";"[1,14,14,10,17]";1;14;14;10;17;0;29;1;0;0
6754.773;"[1,14,14,10,18]-[0,0,0,0]";"[1,14,14,10,18]";1;14;14;10;18;0;29;1;0;0
6834.73;"[1,14,14,10,19]-[0,0,0,0]";"[1,14,14,10,19]";1;14;14;10;19;0;29;1;0;0
6914.687;"[1,14,14,10,20]-[0,0,0,0]";"[1,14,14,10,20]";1;14;14;10;20;0;29;1;0;0
6994.643;"[1,14,14,10,21]-[0,0,0,0]";"[1,14,14,10,21]";1;14;14;10;21;0;29;1;0;0
7074.6;"[1,14,14,10,22]-[0,0,0,0]";"[1,14,14,10,22]";1;14;14;10;22;0;29;1;0;0
7154.557;"[1,14,14,10,23]-[0,0,0,0]";"[1,14,14,10,23]";1;14;14;10;23;0;29;1;0;0
7234.514;"[1,14,14,10,24]-[0,0,0,0]";"[1,14,14,10,24]";1;14;14;10;24;0;29;1;0;0
7314.471;"[1,14,14,10,25]-[0,0,0,0]";"[1,14,14,10,25]";1;14;14;10;25;0;29;1;0;0
7394.427;"[1,14,14,10,26]-[0,0,0,0]";"[1,14,14,10,26]";1;14;14;10;26;0;29;1;0;0
7474.384;"[1,14,14,10,27]-[0,0,0,0]";"[1,14,14,10,27]";1;14;14;10;27;0;29;1;0;0
7554.341;"[1,14,14,10,28]-[0,0,0,0]";"[1,14,14,10,28]";1;14;14;10;28;0;29;1;0;0
7634.298;"[1,14,14,10,29]-[0,0,0,0]";"[1,14,14,10,29]";1;14;14;10;29;0;29;1;0;0
7714.255;"[1,14,14,10,30]-[0,0,0,0]";"[1,14,14,10,30]";1;14;14;10;30;0;29;1;0;0
7794.212;"[1,14,14,10,31]-[0,0,0,0]";"[1,14,14,10,31]";1;14;14;10;31;0;29;1;0;0
7874.168;"[1,14,14,10,32]-[0,0,0,0]";"[1,14,14,10,32]";1;14;14;10;32;0;29;1;0;0
7954.125;"[1,14,14,10,33]-[0,0,0,0]";"[1,14,14,10,33]";1;14;14;10;33;0;29;1;0;0
8034.082;"[1,14,14,10,34]-[0,0,0,0]";"[1,14,14,10,34]";1;14;14;10;34;0;29;1;0;0
5357.561;"[1,14,14,11,0]-[0,0,0,0]";"[1,14,14,11,0]";1;14;14;11;0;0;29;1;0;0
5437.518;"[1,14,14,11,1]-[0,0,0,0]";"[1,14,14,11,1]";1;14;14;11;1;0;29;1;0;0
5517.474;"[1,14,14,11,2]-[0,0,0,0]";"[1,14,14,11,2]";1;14;14;11;2;0;29;1;0;0
5597.431;"[1,14,14,11,3]-[0,0,0,0]";"[1,14,14,11,3]";1;14;14;11;3;0;29;1;0;0
5677.388;"[1,14,14,11,4]-[0,0,0,0]";"[1,14,14,11,4]";1;14;14;11;4;0;29;1;0;0
5757.345;"[1,14,14,11,5]-[0,0,0,0]";"[1,14,14,11,5]";1;14;14;11;5;0;29;1;0;0
5837.302;"[1,14,14,11,6]-[0,0,0,0]";"[1,14,14,11,6]";1;14;14;11;6;0;29;1;0;0
5917.259;"[1,14,14,11,7]-[0,0,0,0]";"[1,14,14,11,7]";1;14;14;11;7;0;29;1;0;0
5997.215;"[1,14,14,11,8]-[0,0,0,0]";"[1,14,14,11,8]";1;14;14;11;8;0;29;1;0;0
6077.172;"[1,14,14,11,9]-[0,0,0,0]";"[1,14,14,11,9]";1;14;14;11;9;0;29;1;0;0
6157.129;"[1,14,14,11,10]-[0,0,0,0]";"[1,14,14,11,10]";1;14;14;11;10;0;29;1;0;0
6237.086;"[1,14,14,11,11]-[0,0,0,0]";"[1,14,14,11,11]";1;14;14;11;11;0;29;1;0;0
6317.043;"[1,14,14,11,12]-[0,0,0,0]";"[1,14,14,11,12]";1;14;14;11;12;0;29;1;0;0
6396.999;"[1,14,14,11,13]-[0,0,0,0]";"[1,14,14,11,13]";1;14;14;11;13;0;29;1;0;0
6476.956;"[1,14,14,11,14]-[0,0,0,0]";"[1,14,14,11,14]";1;14;14;11;14;0;29;1;0;0
6556.913;"[1,14,14,11,15]-[0,0,0,0]";"[1,14,14,11,15]";1;14;14;11;15;0;29;1;0;0
6636.87;"[1,14,14,11,16]-[0,0,0,0]";"[1,14,14,11,16]";1;14;14;11;16;0;29;1;0;0
6716.827;"[1,14,14,11,17]-[0,0,0,0]";"[1,14,14,11,17]";1;14;14;11;17;0;29;1;0;0
6796.784;"[1,14,14,11,18]-[0,0,0,0]";"[1,14,14,11,18]";1;14;14;11;18;0;29;1;0;0
6876.74;"[1,14,14,11,19]-[0,0,0,0]";"[1,14,14,11,19]";1;14;14;11;19;0;29;1;0;0
6956.697;"[1,14,14,11,20]-[0,0,0,0]";"[1,14,14,11,20]";1;14;14;11;20;0;29;1;0;0
7036.654;"[1,14,14,11,21]-[0,0,0,0]";"[1,14,14,11,21]";1;14;14;11;21;0;29;1;0;0
7116.611;"[1,14,14,11,22]-[0,0,0,0]";"[1,14,14,11,22]";1;14;14;11;22;0;29;1;0;0
7196.568;"[1,14,14,11,23]-[0,0,0,0]";"[1,14,14,11,23]";1;14;14;11;23;0;29;1;0;0
7276.524;"[1,14,14,11,24]-[0,0,0,0]";"[1,14,14,11,24]";1;14;14;11;24;0;29;1;0;0
7356.481;"[1,14,14,11,25]-[0,0,0,0]";"[1,14,14,11,25]";1;14;14;11;25;0;29;1;0;0
7436.438;"[1,14,14,11,26]-[0,0,0,0]";"[1,14,14,11,26]";1;14;14;11;26;0;29;1;0;0
7516.395;"[1,14,14,11,27]-[0,0,0,0]";"[1,14,14,11,27]";1;14;14;11;27;0;29;1;0;0
7596.352;"[1,14,14,11,28]-[0,0,0,0]";"[1,14,14,11,28]";1;14;14;11;28;0;29;1;0;0
7676.308;"[1,14,14,11,29]-[0,0,0,0]";"[1,14,14,11,29]";1;14;14;11;29;0;29;1;0;0
7756.265;"[1,14,14,11,30]-[0,0,0,0]";"[1,14,14,11,30]";1;14;14;11;30;0;29;1;0;0
7836.222;"[1,14,14,11,31]-[0,0,0,0]";"[1,14,14,11,31]";1;14;14;11;31;0;29;1;0;0
7916.179;"[1,14,14,11,32]-[0,0,0,0]";"[1,14,14,11,32]";1;14;14;11;32;0;29;1;0;0
7996.136;"[1,14,14,11,33]-[0,0,0,0]";"[1,14,14,11,33]";1;14;14;11;33;0;29;1;0;0
5399.571;"[1,14,14,12,0]-[0,0,0,0]";"[1,14,14,12,0]";1;14;14;12;0;0;29;1;0;0
5479.528;"[1,14,14,12,1]-[0,0,0,0]";"[1,14,14,12,1]";1;14;14;12;1;0;29;1;0;0
5559.485;"[1,14,14,12,2]-[0,0,0,0]";"[1,14,14,12,2]";1;14;14;12;2;0;29;1;0;0
5639.442;"[1,14,14,12,3]-[0,0,0,0]";"[1,14,14,12,3]";1;14;14;12;3;0;29;1;0;0
5719.399;"[1,14,14,12,4]-[0,0,0,0]";"[1,14,14,12,4]";1;14;14;12;4;0;29;1;0;0
5799.355;"[1,14,14,12,5]-[0,0,0,0]";"[1,14,14,12,5]";1;14;14;12;5;0;29;1;0;0
5879.312;"[1,14,14,12,6]-[0,0,0,0]";"[1,14,14,12,6]";1;14;14;12;6;0;29;1;0;0
5959.269;"[1,14,14,12,7]-[0,0,0,0]";"[1,14,14,12,7]";1;14;14;12;7;0;29;1;0;0
6039.226;"[1,14,14,12,8]-[0,0,0,0]";"[1,14,14,12,8]";1;14;14;12;8;0;29;1;0;0
6119.183;"[1,14,14,12,9]-[0,0,0,0]";"[1,14,14,12,9]";1;14;14;12;9;0;29;1;0;0
6199.14;"[1,14,14,12,10]-[0,0,0,0]";"[1,14,14,12,10]";1;14;14;12;10;0;29;1;0;0
6279.096;"[1,14,14,12,11]-[0,0,0,0]";"[1,14,14,12,11]";1;14;14;12;11;0;29;1;0;0
6359.053;"[1,14,14,12,12]-[0,0,0,0]";"[1,14,14,12,12]";1;14;14;12;12;0;29;1;0;0
6439.01;"[1,14,14,12,13]-[0,0,0,0]";"[1,14,14,12,13]";1;14;14;12;13;0;29;1;0;0
6518.967;"[1,14,14,12,14]-[0,0,0,0]";"[1,14,14,12,14]";1;14;14;12;14;0;29;1;0;0
6598.924;"[1,14,14,12,15]-[0,0,0,0]";"[1,14,14,12,15]";1;14;14;12;15;0;29;1;0;0
6678.88;"[1,14,14,12,16]-[0,0,0,0]";"[1,14,14,12,16]";1;14;14;12;16;0;29;1;0;0
6758.837;"[1,14,14,12,17]-[0,0,0,0]";"[1,14,14,12,17]";1;14;14;12;17;0;29;1;0;0
6838.794;"[1,14,14,12,18]-[0,0,0,0]";"[1,14,14,12,18]";1;14;14;12;18;0;29;1;0;0
6918.751;"[1,14,14,12,19]-[0,0,0,0]";"[1,14,14,12,19]";1;14;14;12;19;0;29;1;0;0
6998.708;"[1,14,14,12,20]-[0,0,0,0]";"[1,14,14,12,20]";1;14;14;12;20;0;29;1;0;0
7078.665;"[1,14,14,12,21]-[0,0,0,0]";"[1,14,14,12,21]";1;14;14;12;21;0;29;1;0;0
7158.621;"[1,14,14,12,22]-[0,0,0,0]";"[1,14,14,12,22]";1;14;14;12;22;0;29;1;0;0
7238.578;"[1,14,14,12,23]-[0,0,0,0]";"[1,14,14,12,23]";1;14;14;12;23;0;29;1;0;0
7318.535;"[1,14,14,12,24]-[0,0,0,0]";"[1,14,14,12,24]";1;14;14;12;24;0;29;1;0;0
7398.492;"[1,14,14,12,25]-[0,0,0,0]";"[1,14,14,12,25]";1;14;14;12;25;0;29;1;0;0
7478.449;"[1,14,14,12,26]-[0,0,0,0]";"[1,14,14,12,26]";1;14;14;12;26;0;29;1;0;0
7558.405;"[1,14,14,12,27]-[0,0,0,0]";"[1,14,14,12,27]";1;14;14;12;27;0;29;1;0;0
7638.362;"[1,14,14,12,28]-[0,0,0,0]";"[1,14,14,12,28]";1;14;14;12;28;0;29;1;0;0
7718.319;"[1,14,14,12,29]-[0,0,0,0]";"[1,14,14,12,29]";1;14;14;12;29;0;29;1;0;0
7798.276;"[1,14,14,12,30]-[0,0,0,0]";"[1,14,14,12,30]";1;14;14;12;30;0;29;1;0;0
7878.233;"[1,14,14,12,31]-[0,0,0,0]";"[1,14,14,12,31]";1;14;14;12;31;0;29;1;0;0
7958.189;"[1,14,14,12,32]-[0,0,0,0]";"[1,14,14,12,32]";1;14;14;12;32;0;29;1;0;0
5441.582;"[1,14,14,13,0]-[0,0,0,0]";"[1,14,14,13,0]";1;14;14;13;0;0;29;1;0;0
5521.539;"[1,14,14,13,1]-[0,0,0,0]";"[1,14,14,13,1]";1;14;14;13;1;0;29;1;0;0
5601.496;"[1,14,14,13,2]-[0,0,0,0]";"[1,14,14,13,2]";1;14;14;13;2;0;29;1;0;0
5681.452;"[1,14,14,13,3]-[0,0,0,0]";"[1,14,14,13,3]";1;14;14;13;3;0;29;1;0;0
5761.409;"[1,14,14,13,4]-[0,0,0,0]";"[1,14,14,13,4]";1;14;14;13;4;0;29;1;0;0
5841.366;"[1,14,14,13,5]-[0,0,0,0]";"[1,14,14,13,5]";1;14;14;13;5;0;29;1;0;0
5921.323;"[1,14,14,13,6]-[0,0,0,0]";"[1,14,14,13,6]";1;14;14;13;6;0;29;1;0;0
6001.28;"[1,14,14,13,7]-[0,0,0,0]";"[1,14,14,13,7]";1;14;14;13;7;0;29;1;0;0
6081.236;"[1,14,14,13,8]-[0,0,0,0]";"[1,14,14,13,8]";1;14;14;13;8;0;29;1;0;0
6161.193;"[1,14,14,13,9]-[0,0,0,0]";"[1,14,14,13,9]";1;14;14;13;9;0;29;1;0;0
6241.15;"[1,14,14,13,10]-[0,0,0,0]";"[1,14,14,13,10]";1;14;14;13;10;0;29;1;0;0
6321.107;"[1,14,14,13,11]-[0,0,0,0]";"[1,14,14,13,11]";1;14;14;13;11;0;29;1;0;0
6401.064;"[1,14,14,13,12]-[0,0,0,0]";"[1,14,14,13,12]";1;14;14;13;12;0;29;1;0;0
6481.021;"[1,14,14,13,13]-[0,0,0,0]";"[1,14,14,13,13]";1;14;14;13;13;0;29;1;0;0
6560.977;"[1,14,14,13,14]-[0,0,0,0]";"[1,14,14,13,14]";1;14;14;13;14;0;29;1;0;0
6640.934;"[1,14,14,13,15]-[0,0,0,0]";"[1,14,14,13,15]";1;14;14;13;15;0;29;1;0;0
6720.891;"[1,14,14,13,16]-[0,0,0,0]";"[1,14,14,13,16]";1;14;14;13;16;0;29;1;0;0
6800.848;"[1,14,14,13,17]-[0,0,0,0]";"[1,14,14,13,17]";1;14;14;13;17;0;29;1;0;0
6880.805;"[1,14,14,13,18]-[0,0,0,0]";"[1,14,14,13,18]";1;14;14;13;18;0;29;1;0;0
6960.761;"[1,14,14,13,19]-[0,0,0,0]";"[1,14,14,13,19]";1;14;14;13;19;0;29;1;0;0
7040.718;"[1,14,14,13,20]-[0,0,0,0]";"[1,14,14,13,20]";1;14;14;13;20;0;29;1;0;0
7120.675;"[1,14,14,13,21]-[0,0,0,0]";"[1,14,14,13,21]";1;14;14;13;21;0;29;1;0;0
7200.632;"[1,14,14,13,22]-[0,0,0,0]";"[1,14,14,13,22]";1;14;14;13;22;0;29;1;0;0
7280.589;"[1,14,14,13,23]-[0,0,0,0]";"[1,14,14,13,23]";1;14;14;13;23;0;29;1;0;0
7360.546;"[1,14,14,13,24]-[0,0,0,0]";"[1,14,14,13,24]";1;14;14;13;24;0;29;1;0;0
7440.502;"[1,14,14,13,25]-[0,0,0,0]";"[1,14,14,13,25]";1;14;14;13;25;0;29;1;0;0
7520.459;"[1,14,14,13,26]-[0,0,0,0]";"[1,14,14,13,26]";1;14;14;13;26;0;29;1;0;0
7600.416;"[1,14,14,13,27]-[0,0,0,0]";"[1,14,14,13,27]";1;14;14;13;27;0;29;1;0;0
7680.373;"[1,14,14,13,28]-[0,0,0,0]";"[1,14,14,13,28]";1;14;14;13;28;0;29;1;0;0
7760.33;"[1,14,14,13,29]-[0,0,0,0]";"[1,14,14,13,29]";1;14;14;13;29;0;29;1;0;0
7840.286;"[1,14,14,13,30]-[0,0,0,0]";"[1,14,14,13,30]";1;14;14;13;30;0;29;1;0;0
7920.243;"[1,14,14,13,31]-[0,0,0,0]";"[1,14,14,13,31]";1;14;14;13;31;0;29;1;0;0
5483.593;"[1,14,14,14,0]-[0,0,0,0]";"[1,14,14,14,0]";1;14;14;14;0;0;29;1;0;0
5563.549;"[1,14,14,14,1]-[0,0,0,0]";"[1,14,14,14,1]";1;14;14;14;1;0;29;1;0;0
5643.506;"[1,14,14,14,2]-[0,0,0,0]";"[1,14,14,14,2]";1;14;14;14;2;0;29;1;0;0
5723.463;"[1,14,14,14,3]-[0,0,0,0]";"[1,14,14,14,3]";1;14;14;14;3;0;29;1;0;0
5803.42;"[1,14,14,14,4]-[0,0,0,0]";"[1,14,14,14,4]";1;14;14;14;4;0;29;1;0;0
5883.377;"[1,14,14,14,5]-[0,0,0,0]";"[1,14,14,14,5]";1;14;14;14;5;0;29;1;0;0
5963.333;"[1,14,14,14,6]-[0,0,0,0]";"[1,14,14,14,6]";1;14;14;14;6;0;29;1;0;0
6043.29;"[1,14,14,14,7]-[0,0,0,0]";"[1,14,14,14,7]";1;14;14;14;7;0;29;1;0;0
6123.247;"[1,14,14,14,8]-[0,0,0,0]";"[1,14,14,14,8]";1;14;14;14;8;0;29;1;0;0
6203.204;"[1,14,14,14,9]-[0,0,0,0]";"[1,14,14,14,9]";1;14;14;14;9;0;29;1;0;0
6283.161;"[1,14,14,14,10]-[0,0,0,0]";"[1,14,14,14,10]";1;14;14;14;10;0;29;1;0;0
6363.117;"[1,14,14,14,11]-[0,0,0,0]";"[1,14,14,14,11]";1;14;14;14;11;0;29;1;0;0
6443.074;"[1,14,14,14,12]-[0,0,0,0]";"[1,14,14,14,12]";1;14;14;14;12;0;29;1;0;0
6523.031;"[1,14,14,14,13]-[0,0,0,0]";"[1,14,14,14,13]";1;14;14;14;13;0;29;1;0;0
6602.988;"[1,14,14,14,14]-[0,0,0,0]";"[1,14,14,14,14]";1;14;14;14;14;0;29;1;0;0
6682.945;"[1,14,14,14,15]-[0,0,0,0]";"[1,14,14,14,15]";1;14;14;14;15;0;29;1;0;0
6762.902;"[1,14,14,14,16]-[0,0,0,0]";"[1,14,14,14,16]";1;14;14;14;16;0;29;1;0;0
6842.858;"[1,14,14,14,17]-[0,0,0,0]";"[1,14,14,14,17]";1;14;14;14;17;0;29;1;0;0
6922.815;"[1,14,14,14,18]-[0,0,0,0]";"[1,14,14,14,18]";1;14;14;14;18;0;29;1;0;0
7002.772;"[1,14,14,14,19]-[0,0,0,0]";"[1,14,14,14,19]";1;14;14;14;19;0;29;1;0;0
7082.729;"[1,14,14,14,20]-[0,0,0,0]";"[1,14,14,14,20]";1;14;14;14;20;0;29;1;0;0
7162.686;"[1,14,14,14,21]-[0,0,0,0]";"[1,14,14,14,21]";1;14;14;14;21;0;29;1;0;0
7242.642;"[1,14,14,14,22]-[0,0,0,0]";"[1,14,14,14,22]";1;14;14;14;22;0;29;1;0;0
7322.599;"[1,14,14,14,23]-[0,0,0,0]";"[1,14,14,14,23]";1;14;14;14;23;0;29;1;0;0
7402.556;"[1,14,14,14,24]-[0,0,0,0]";"[1,14,14,14,24]";1;14;14;14;24;0;29;1;0;0
7482.513;"[1,14,14,14,25]-[0,0,0,0]";"[1,14,14,14,25]";1;14;14;14;25;0;29;1;0;0
7562.47;"[1,14,14,14,26]-[0,0,0,0]";"[1,14,14,14,26]";1;14;14;14;26;0;29;1;0;0
7642.427;"[1,14,14,14,27]-[0,0,0,0]";"[1,14,14,14,27]";1;14;14;14;27;0;29;1;0;0
7722.383;"[1,14,14,14,28]-[0,0,0,0]";"[1,14,14,14,28]";1;14;14;14;28;0;29;1;0;0
7802.34;"[1,14,14,14,29]-[0,0,0,0]";"[1,14,14,14,29]";1;14;14;14;29;0;29;1;0;0
7882.297;"[1,14,14,14,30]-[0,0,0,0]";"[1,14,14,14,30]";1;14;14;14;30;0;29;1;0;0
5056.513;"[1,14,15,0,0]-[0,0,0,0]";"[1,14,15,0,0]";1;14;15;0;0;0;30;1;0;0
5136.47;"[1,14,15,0,1]-[0,0,0,0]";"[1,14,15,0,1]";1;14;15;0;1;0;30;1;0;0
5216.427;"[1,14,15,0,2]-[0,0,0,0]";"[1,14,15,0,2]";1;14;15;0;2;0;30;1;0;0
5296.384;"[1,14,15,0,3]-[0,0,0,0]";"[1,14,15,0,3]";1;14;15;0;3;0;30;1;0;0
5376.341;"[1,14,15,0,4]-[0,0,0,0]";"[1,14,15,0,4]";1;14;15;0;4;0;30;1;0;0
5456.298;"[1,14,15,0,5]-[0,0,0,0]";"[1,14,15,0,5]";1;14;15;0;5;0;30;1;0;0
5536.254;"[1,14,15,0,6]-[0,0,0,0]";"[1,14,15,0,6]";1;14;15;0;6;0;30;1;0;0
5616.211;"[1,14,15,0,7]-[0,0,0,0]";"[1,14,15,0,7]";1;14;15;0;7;0;30;1;0;0
5696.168;"[1,14,15,0,8]-[0,0,0,0]";"[1,14,15,0,8]";1;14;15;0;8;0;30;1;0;0
5776.125;"[1,14,15,0,9]-[0,0,0,0]";"[1,14,15,0,9]";1;14;15;0;9;0;30;1;0;0
5856.082;"[1,14,15,0,10]-[0,0,0,0]";"[1,14,15,0,10]";1;14;15;0;10;0;30;1;0;0
5936.038;"[1,14,15,0,11]-[0,0,0,0]";"[1,14,15,0,11]";1;14;15;0;11;0;30;1;0;0
6015.995;"[1,14,15,0,12]-[0,0,0,0]";"[1,14,15,0,12]";1;14;15;0;12;0;30;1;0;0
6095.952;"[1,14,15,0,13]-[0,0,0,0]";"[1,14,15,0,13]";1;14;15;0;13;0;30;1;0;0
6175.909;"[1,14,15,0,14]-[0,0,0,0]";"[1,14,15,0,14]";1;14;15;0;14;0;30;1;0;0
6255.866;"[1,14,15,0,15]-[0,0,0,0]";"[1,14,15,0,15]";1;14;15;0;15;0;30;1;0;0
6335.822;"[1,14,15,0,16]-[0,0,0,0]";"[1,14,15,0,16]";1;14;15;0;16;0;30;1;0;0
6415.779;"[1,14,15,0,17]-[0,0,0,0]";"[1,14,15,0,17]";1;14;15;0;17;0;30;1;0;0
6495.736;"[1,14,15,0,18]-[0,0,0,0]";"[1,14,15,0,18]";1;14;15;0;18;0;30;1;0;0
6575.693;"[1,14,15,0,19]-[0,0,0,0]";"[1,14,15,0,19]";1;14;15;0;19;0;30;1;0;0
6655.65;"[1,14,15,0,20]-[0,0,0,0]";"[1,14,15,0,20]";1;14;15;0;20;0;30;1;0;0
6735.607;"[1,14,15,0,21]-[0,0,0,0]";"[1,14,15,0,21]";1;14;15;0;21;0;30;1;0;0
6815.563;"[1,14,15,0,22]-[0,0,0,0]";"[1,14,15,0,22]";1;14;15;0;22;0;30;1;0;0
6895.52;"[1,14,15,0,23]-[0,0,0,0]";"[1,14,15,0,23]";1;14;15;0;23;0;30;1;0;0
