scan_num,scan_time,type,bpi,bpi_mz,tic,num_peaks,num_deisotoped,info
1518,30.5886,1,49784,403.16422,3596316,105,11,FTMS - p ESI Full ms [400.00-2000.00]
1519,30.6112,1,45659,403.16424,3430746,99,11,FTMS - p ESI Full ms [400.00-2000.00]
1520,30.6338,1,47724,403.16426,3660401,111,12,FTMS - p ESI Full ms [400.00-2000.00]
1521,30.6565,1,52017,403.1641,3574783,107,14,FTMS - p ESI Full ms [400.00-2000.00]
1522,30.6791,1,51343,403.16451,3571891,105,13,FTMS - p ESI Full ms [400.00-2000.00]
1523,30.7018,1,49164,403.1643,3526562,111,12,FTMS - p ESI Full ms [400.00-2000.00]
1524,30.7244,1,52656,403.16445,3540783,106,11,FTMS - p ESI Full ms [400.00-2000.00]
1525,30.7471,1,48942,403.16428,3544006,103,15,FTMS - p ESI Full ms [400.00-2000.00]
1526,30.7698,1,50631,403.16425,3648633,107,11,FTMS - p ESI Full ms [400.00-2000.00]
1527,30.7924,1,45408,403.16445,3589490,108,15,FTMS - p ESI Full ms [400.00-2000.00]
1528,30.815,1,49677,403.16428,3635100,106,13,FTMS - p ESI Full ms [400.00-2000.00]
1529,30.8377,1,46724,403.16439,3680870,105,14,FTMS - p ESI Full ms [400.00-2000.00]
1530,30.8602,1,50316,403.16422,3682856,106,13,FTMS - p ESI Full ms [400.00-2000.00]
1531,30.8829,1,45857,403.16438,3614889,106,13,FTMS - p ESI Full ms [400.00-2000.00]
1532,30.9056,1,50065,403.16441,3560774,103,12,FTMS - p ESI Full ms [400.00-2000.00]
1533,30.9282,1,49130,403.16445,3729961,113,12,FTMS - p ESI Full ms [400.00-2000.00]
1534,30.9509,1,48224,403.16429,3785949,109,17,FTMS - p ESI Full ms [400.00-2000.00]
1535,30.9735,1,45775,403.16415,3677032,108,13,FTMS - p ESI Full ms [400.00-2000.00]
1536,30.9961,1,49416,403.16439,3756719,108,15,FTMS - p ESI Full ms [400.00-2000.00]
1537,31.0188,1,63060,415.47282,3968074,104,11,FTMS - p ESI Full ms [400.00-2000.00]
1538,31.0414,1,104427,415.47284,4189316,111,15,FTMS - p ESI Full ms [400.00-2000.00]
1539,31.0641,1,142588,415.47286,4497808,108,14,FTMS - p ESI Full ms [400.00-2000.00]
1540,31.0864,1,191373,415.47283,4825677,103,13,FTMS - p ESI Full ms [400.00-2000.00]
1541,31.1089,1,233343,415.47264,5454153,111,16,FTMS - p ESI Full ms [400.00-2000.00]
1542,31.1307,1,249433,415.4728,5548936,104,12,FTMS - p ESI Full ms [400.00-2000.00]
1543,31.1524,1,261064,415.47305,5468038,111,15,FTMS - p ESI Full ms [400.00-2000.00]
1544,31.1751,1,251574,415.47318,5554050,109,18,FTMS - p ESI Full ms [400.00-2000.00]
1545,31.1971,1,233598,415.47281,5423353,107,13,FTMS - p ESI Full ms [400.00-2000.00]
1546,31.2194,1,218737,415.47288,5492199,114,14,FTMS - p ESI Full ms [400.00-2000.00]
1547,31.2413,1,201585,415.47308,5007260,103,14,FTMS - p ESI Full ms [400.00-2000.00]
1548,31.2636,1,181687,415.47298,5289805,111,14,FTMS - p ESI Full ms [400.00-2000.00]
1549,31.2856,1,156368,415.47293,5006091,111,18,FTMS - p ESI Full ms [400.00-2000.00]
1550,31.3075,1,124534,415.47307,4563782,110,14,FTMS - p ESI Full ms [400.00-2000.00]
1551,31.3301,1,99800,415.473,4457929,106,14,FTMS - p ESI Full ms [400.00-2000.00]
1552,31.3526,1,91804,415.47299,4330535,106,15,FTMS - p ESI Full ms [400.00-2000.00]
1553,31.375,1,65783,415.47331,3928710,108,14,FTMS - p ESI Full ms [400.00-2000.00]
1554,31.3976,1,58302,415.47281,3965681,113,15,FTMS - p ESI Full ms [400.00-2000.00]
1555,31.4203,1,48645,403.16433,3783729,104,12,FTMS - p ESI Full ms [400.00-2000.00]
1556,31.4429,1,44222,403.16431,3803043,108,15,FTMS - p ESI Full ms [400.00-2000.00]
1557,31.4656,1,45461,403.1643,3806268,108,14,FTMS - p ESI Full ms [400.00-2000.00]
1558,31.4883,1,47225,403.16422,3625456,106,12,FTMS - p ESI Full ms [400.00-2000.00]
1559,31.5109,1,47811,403.16447,3580177,106,16,FTMS - p ESI Full ms [400.00-2000.00]
1560,31.5335,1,51002,403.16429,3656535,106,11,FTMS - p ESI Full ms [400.00-2000.00]
1561,31.5562,1,44577,403.16459,3456293,96,11,FTMS - p ESI Full ms [400.00-2000.00]
1562,31.5788,1,46098,466.16073,3599207,102,12,FTMS - p ESI Full ms [400.00-2000.00]
1563,31.6015,1,48561,403.16439,3571023,103,13,FTMS - p ESI Full ms [400.00-2000.00]
1564,31.6241,1,47640,403.16436,3589892,106,14,FTMS - p ESI Full ms [400.00-2000.00]
1565,31.6468,1,50112,403.16436,3695045,104,14,FTMS - p ESI Full ms [400.00-2000.00]
1566,31.6695,1,45935,403.16441,3681570,109,10,FTMS - p ESI Full ms [400.00-2000.00]
1567,31.6921,1,46123,403.16421,3699997,104,10,FTMS - p ESI Full ms [400.00-2000.00]
1568,31.7147,1,47716,403.16418,3634433,107,13,FTMS - p ESI Full ms [400.00-2000.00]
1569,31.7374,1,45678,403.1643,3704392,110,15,FTMS - p ESI Full ms [400.00-2000.00]
1570,31.76,1,44984,403.16446,3658469,106,12,FTMS - p ESI Full ms [400.00-2000.00]
1571,31.7827,1,46206,403.16437,3662813,104,9,FTMS - p ESI Full ms [400.00-2000.00]
1572,31.8053,1,47935,403.16419,3657807,104,12,FTMS - p ESI Full ms [400.00-2000.00]
1573,31.828,1,48659,403.16433,3701356,110,12,FTMS - p ESI Full ms [400.00-2000.00]
1574,31.8507,1,49201,403.16431,3631061,102,11,FTMS - p ESI Full ms [400.00-2000.00]
1575,31.8733,1,46684,403.16436,3614895,105,13,FTMS - p ESI Full ms [400.00-2000.00]
1576,31.8959,1,44471,403.16434,3517998,108,13,FTMS - p ESI Full ms [400.00-2000.00]
1577,31.9186,1,45618,403.16454,3472786,100,12,FTMS - p ESI Full ms [400.00-2000.00]
1578,31.9412,1,45552,466.16,3505358,102,12,FTMS - p ESI Full ms [400.00-2000.00]
1579,31.9639,1,44120,403.16446,3728055,105,12,FTMS - p ESI Full ms [400.00-2000.00]
1580,31.9865,1,47853,403.16457,3613280,104,12,FTMS - p ESI Full ms [400.00-2000.00]
1581,32.0092,1,42080,403.1643,3585979,101,7,FTMS - p ESI Full ms [400.00-2000.00]
1582,32.0319,1,48422,487.00255,3713850,106,12,FTMS - p ESI Full ms [400.00-2000.00]
1583,32.0545,1,55343,487.00201,3764126,110,12,FTMS - p ESI Full ms [400.00-2000.00]
1584,32.0771,1,60714,487.00235,3774733,102,11,FTMS - p ESI Full ms [400.00-2000.00]
1585,32.0998,1,66434,487.00232,3805617,98,10,FTMS - p ESI Full ms [400.00-2000.00]
1586,32.1224,1,65310,487.00205,3873176,105,14,FTMS - p ESI Full ms [400.00-2000.00]
1587,32.1451,1,64127,487.00215,3900796,108,11,FTMS - p ESI Full ms [400.00-2000.00]
1588,32.1677,1,56250,487.00233,3714925,104,12,FTMS - p ESI Full ms [400.00-2000.00]
1589,32.1904,1,53760,487.00228,3808194,101,11,FTMS - p ESI Full ms [400.00-2000.00]
1590,32.2131,1,54550,487.00215,3835145,107,13,FTMS - p ESI Full ms [400.00-2000.00]
1591,32.2357,1,52209,487.00223,3750253,98,13,FTMS - p ESI Full ms [400.00-2000.00]
1592,32.2583,1,44167,466.15995,3807084,103,13,FTMS - p ESI Full ms [400.00-2000.00]
1593,32.2809,1,45100,403.16439,3685470,101,12,FTMS - p ESI Full ms [400.00-2000.00]
1594,32.3036,1,45491,403.16431,3726420,104,11,FTMS - p ESI Full ms [400.00-2000.00]
1595,32.3262,1,42180,403.16421,3669482,100,11,FTMS - p ESI Full ms [400.00-2000.00]
1596,32.3488,1,43421,403.16433,3816057,114,15,FTMS - p ESI Full ms [400.00-2000.00]
1597,32.3716,1,42991,403.16466,3935129,105,13,FTMS - p ESI Full ms [400.00-2000.00]
1598,32.3942,1,82823,526.98089,4331184,108,14,FTMS - p ESI Full ms [400.00-2000.00]
1599,32.4168,1,132710,526.98062,4669279,107,13,FTMS - p ESI Full ms [400.00-2000.00]
1600,32.4395,1,187120,526.98092,5107588,105,13,FTMS - p ESI Full ms [400.00-2000.00]
1601,32.4621,1,239373,526.9809,5714991,103,13,FTMS - p ESI Full ms [400.00-2000.00]
1602,32.4844,1,278708,526.9808,6090255,106,13,FTMS - p ESI Full ms [400.00-2000.00]
1603,32.5067,1,298693,526.98117,6310659,108,15,FTMS - p ESI Full ms [400.00-2000.00]
1604,32.529,1,338143,526.98085,6941414,115,14,FTMS - p ESI Full ms [400.00-2000.00]
1605,32.5505,1,341980,526.98086,7205957,107,14,FTMS - p ESI Full ms [400.00-2000.00]
1606,32.5715,1,355835,526.98147,7104719,106,13,FTMS - p ESI Full ms [400.00-2000.00]
1607,32.5935,1,382726,526.98079,7568930,119,16,FTMS - p ESI Full ms [400.00-2000.00]
1608,32.6149,1,395195,526.98061,7529146,104,11,FTMS - p ESI Full ms [400.00-2000.00]
1609,32.6359,1,366965,526.98073,7167476,104,12,FTMS - p ESI Full ms [400.00-2000.00]
1610,32.6574,1,346240,526.98106,6985646,115,12,FTMS - p ESI Full ms [400.00-2000.00]
1611,32.6793,1,324963,526.98088,6887664,116,14,FTMS - p ESI Full ms [400.00-2000.00]
1612,32.7008,1,288265,526.98094,6258844,110,13,FTMS - p ESI Full ms [400.00-2000.00]
1613,32.7227,1,258231,526.98082,6211537,102,14,FTMS - p ESI Full ms [400.00-2000.00]
1614,32.7442,1,219687,526.9808,5525942,99,11,FTMS - p ESI Full ms [400.00-2000.00]
1615,32.7663,1,184871,526.98174,5127903,114,14,FTMS - p ESI Full ms [400.00-2000.00]
1616,32.7889,1,165802,526.98088,4942548,107,13,FTMS - p ESI Full ms [400.00-2000.00]
1617,32.8112,1,134387,526.98093,4561018,108,14,FTMS - p ESI Full ms [400.00-2000.00]
1618,32.8338,1,119770,526.98054,4422337,106,15,FTMS - p ESI Full ms [400.00-2000.00]
1619,32.8562,1,94875,526.98072,4192919,106,17,FTMS - p ESI Full ms [400.00-2000.00]
1620,32.8788,1,89523,526.98092,4254606,112,17,FTMS - p ESI Full ms [400.00-2000.00]
1621,32.9015,1,71571,526.98077,3934983,105,14,FTMS - p ESI Full ms [400.00-2000.00]
1622,32.9242,1,61222,526.98096,3935074,105,15,FTMS - p ESI Full ms [400.00-2000.00]
1623,32.9468,1,51833,526.98085,3859207,111,15,FTMS - p ESI Full ms [400.00-2000.00]
1624,32.9694,1,45959,526.98073,3812898,113,13,FTMS - p ESI Full ms [400.00-2000.00]
1625,32.9921,1,41526,403.16433,3772630,109,14,FTMS - p ESI Full ms [400.00-2000.00]
1626,33.0147,1,41718,403.16442,3751501,112,12,FTMS - p ESI Full ms [400.00-2000.00]
1627,33.0374,1,42223,403.16443,3612480,104,15,FTMS - p ESI Full ms [400.00-2000.00]
1628,33.06,1,44690,403.16433,3699047,102,12,FTMS - p ESI Full ms [400.00-2000.00]
1629,33.0827,1,42006,403.16443,3836640,112,15,FTMS - p ESI Full ms [400.00-2000.00]
1630,33.1054,1,48224,403.16431,3811491,106,16,FTMS - p ESI Full ms [400.00-2000.00]
1631,33.128,1,44194,403.16422,3746422,112,12,FTMS - p ESI Full ms [400.00-2000.00]
1632,33.1506,1,43202,403.16448,3640723,105,11,FTMS - p ESI Full ms [400.00-2000.00]
1633,33.1732,1,43553,403.16407,3749931,112,12,FTMS - p ESI Full ms [400.00-2000.00]
1634,33.1959,1,46987,403.1644,3746960,108,14,FTMS - p ESI Full ms [400.00-2000.00]
1635,33.2186,1,43466,466.15964,3797967,111,15,FTMS - p ESI Full ms [400.00-2000.00]
1636,33.2409,1,41397,403.16425,3758960,105,14,FTMS - p ESI Full ms [400.00-2000.00]
1637,33.2636,1,61531,535.98602,3952163,109,14,FTMS - p ESI Full ms [400.00-2000.00]
1638,33.2863,1,72828,535.98621,4078461,100,13,FTMS - p ESI Full ms [400.00-2000.00]
1639,33.3089,1,96104,535.98602,4542489,117,14,FTMS - p ESI Full ms [400.00-2000.00]
1640,33.3315,1,109335,535.98618,4713878,112,15,FTMS - p ESI Full ms [400.00-2000.00]
1641,33.3542,1,127206,535.98638,4731237,107,17,FTMS - p ESI Full ms [400.00-2000.00]
1642,33.3768,1,143322,535.98596,5055940,121,16,FTMS - p ESI Full ms [400.00-2000.00]
1643,33.3993,1,148432,535.98601,5043389,106,15,FTMS - p ESI Full ms [400.00-2000.00]
1644,33.4219,1,157044,535.98618,5321141,114,14,FTMS - p ESI Full ms [400.00-2000.00]
1645,33.4444,1,167221,535.98618,5223577,114,13,FTMS - p ESI Full ms [400.00-2000.00]
1646,33.4671,1,181674,535.98603,5719197,119,13,FTMS - p ESI Full ms [400.00-2000.00]
1647,33.4892,1,185025,535.9862,5631245,118,17,FTMS - p ESI Full ms [400.00-2000.00]
1648,33.5115,1,202674,535.98629,5584467,114,16,FTMS - p ESI Full ms [400.00-2000.00]
1649,33.534,1,207027,535.98623,5975345,116,13,FTMS - p ESI Full ms [400.00-2000.00]
1650,33.5561,1,214840,535.98625,5793348,105,14,FTMS - p ESI Full ms [400.00-2000.00]
1651,33.5784,1,234314,535.98637,5978084,115,13,FTMS - p ESI Full ms [400.00-2000.00]
1652,33.601,1,235842,535.98625,6184468,107,11,FTMS - p ESI Full ms [400.00-2000.00]
1653,33.6229,1,224632,535.98618,6315958,110,14,FTMS - p ESI Full ms [400.00-2000.00]
1654,33.6447,1,237686,535.98636,6368496,113,13,FTMS - p ESI Full ms [400.00-2000.00]
1655,33.6667,1,246219,535.9865,6583959,107,13,FTMS - p ESI Full ms [400.00-2000.00]
1656,33.6885,1,294017,535.98638,7452330,109,14,FTMS - p ESI Full ms [400.00-2000.00]
1657,33.7098,1,330546,535.98621,7798315,118,14,FTMS - p ESI Full ms [400.00-2000.00]
1658,33.7313,1,384513,535.98649,8786220,114,14,FTMS - p ESI Full ms [400.00-2000.00]
1659,33.7526,1,418208,535.98646,9958195,118,14,FTMS - p ESI Full ms [400.00-2000.00]
1660,33.7731,1,454302,535.98638,10908652,119,14,FTMS - p ESI Full ms [400.00-2000.00]
1661,33.7933,1,468991,535.98625,11157572,118,15,FTMS - p ESI Full ms [400.00-2000.00]
1662,33.8136,1,448284,535.98639,11289805,123,13,FTMS - p ESI Full ms [400.00-2000.00]
1663,33.8338,1,460037,535.98621,12009594,114,13,FTMS - p ESI Full ms [400.00-2000.00]
1664,33.8537,1,434086,535.98618,11938600,115,11,FTMS - p ESI Full ms [400.00-2000.00]
1665,33.8736,1,394500,535.98624,12050111,121,14,FTMS - p ESI Full ms [400.00-2000.00]
1666,33.8934,1,382189,575.96477,11663661,117,14,FTMS - p ESI Full ms [400.00-2000.00]
1667,33.9134,1,394461,575.96501,11472523,124,14,FTMS - p ESI Full ms [400.00-2000.00]
1668,33.9336,1,429642,575.96469,11805569,119,14,FTMS - p ESI Full ms [400.00-2000.00]
1669,33.9536,1,409657,575.96485,11029417,117,14,FTMS - p ESI Full ms [400.00-2000.00]
1670,33.9736,1,416632,575.96481,11011740,115,13,FTMS - p ESI Full ms [400.00-2000.00]
1671,33.9937,1,410626,575.96505,10985574,113,12,FTMS - p ESI Full ms [400.00-2000.00]
1672,34.0134,1,402063,575.96489,10477846,122,13,FTMS - p ESI Full ms [400.00-2000.00]
1673,34.0336,1,389708,575.96522,10093106,113,12,FTMS - p ESI Full ms [400.00-2000.00]
1674,34.0542,1,441578,575.96492,10444809,117,15,FTMS - p ESI Full ms [400.00-2000.00]
1675,34.0743,1,474987,575.96523,10843546,121,13,FTMS - p ESI Full ms [400.00-2000.00]
1676,34.0943,1,518986,575.96517,11269553,125,12,FTMS - p ESI Full ms [400.00-2000.00]
1677,34.1149,1,642745,575.96535,12703807,121,14,FTMS - p ESI Full ms [400.00-2000.00]
1678,34.1348,1,775149,575.96532,14480799,127,15,FTMS - p ESI Full ms [400.00-2000.00]
1679,34.1542,1,881707,575.96515,15236356,122,13,FTMS - p ESI Full ms [400.00-2000.00]
1680,34.1732,1,959795,575.96515,16903924,121,11,FTMS - p ESI Full ms [400.00-2000.00]
1681,34.1919,1,1040302,575.96484,17152014,124,12,FTMS - p ESI Full ms [400.00-2000.00]
1682,34.2105,1,1089870,575.96481,17916188,121,13,FTMS - p ESI Full ms [400.00-2000.00]
1683,34.2289,1,1040065,575.96485,17165160,121,9,FTMS - p ESI Full ms [400.00-2000.00]
1684,34.2474,1,948258,575.96496,16064272,129,9,FTMS - p ESI Full ms [400.00-2000.00]
1685,34.2663,1,907077,575.96535,15405356,115,10,FTMS - p ESI Full ms [400.00-2000.00]
1686,34.2852,1,857955,575.9649,15129954,122,12,FTMS - p ESI Full ms [400.00-2000.00]
1687,34.3041,1,776577,575.96522,13470592,127,15,FTMS - p ESI Full ms [400.00-2000.00]
1688,34.3236,1,731738,575.96499,13128823,124,14,FTMS - p ESI Full ms [400.00-2000.00]
1689,34.3431,1,661337,575.96485,12017759,128,11,FTMS - p ESI Full ms [400.00-2000.00]
1690,34.3628,1,597533,575.96494,11020923,118,13,FTMS - p ESI Full ms [400.00-2000.00]
1691,34.3828,1,468790,575.96508,9193068,122,13,FTMS - p ESI Full ms [400.00-2000.00]
1692,34.4035,1,405870,575.96518,8340712,115,12,FTMS - p ESI Full ms [400.00-2000.00]
1693,34.4246,1,362917,575.96512,7588866,115,13,FTMS - p ESI Full ms [400.00-2000.00]
1694,34.4457,1,313513,575.96478,6908568,107,11,FTMS - p ESI Full ms [400.00-2000.00]
1695,34.4672,1,264343,575.96486,6557259,112,11,FTMS - p ESI Full ms [400.00-2000.00]
1696,34.4887,1,230762,575.96478,5917937,102,11,FTMS - p ESI Full ms [400.00-2000.00]
1697,34.5106,1,207901,575.96478,5892460,108,14,FTMS - p ESI Full ms [400.00-2000.00]
1698,34.5322,1,169046,575.96477,5097953,107,11,FTMS - p ESI Full ms [400.00-2000.00]
1699,34.5547,1,159356,575.96457,5138889,111,13,FTMS - p ESI Full ms [400.00-2000.00]
1700,34.5769,1,131861,575.96474,4803917,107,11,FTMS - p ESI Full ms [400.00-2000.00]
1701,34.5994,1,125632,575.96479,4766546,114,13,FTMS - p ESI Full ms [400.00-2000.00]
1702,34.622,1,123961,575.96472,4694551,113,12,FTMS - p ESI Full ms [400.00-2000.00]
1703,34.6447,1,126309,575.96536,5018398,118,11,FTMS - p ESI Full ms [400.00-2000.00]
1704,34.6673,1,139439,575.96475,5020001,111,12,FTMS - p ESI Full ms [400.00-2000.00]
1705,34.69,1,126320,575.96465,4951737,110,13,FTMS - p ESI Full ms [400.00-2000.00]
1706,34.7125,1,145282,575.9649,5349319,108,11,FTMS - p ESI Full ms [400.00-2000.00]
1707,34.7345,1,139252,575.96488,5115760,111,11,FTMS - p ESI Full ms [400.00-2000.00]
1708,34.7568,1,143699,575.96457,5286005,105,13,FTMS - p ESI Full ms [400.00-2000.00]
1709,34.7787,1,125693,575.96455,5052144,109,11,FTMS - p ESI Full ms [400.00-2000.00]
1710,34.8006,1,110094,575.96485,4806461,118,13,FTMS - p ESI Full ms [400.00-2000.00]
1711,34.8233,1,101747,575.96493,4682198,114,13,FTMS - p ESI Full ms [400.00-2000.00]
1712,34.8459,1,91120,575.96459,4709968,117,12,FTMS - p ESI Full ms [400.00-2000.00]
1713,34.8686,1,71988,575.96445,4350157,108,11,FTMS - p ESI Full ms [400.00-2000.00]
1714,34.8911,1,64934,575.96476,4472071,118,13,FTMS - p ESI Full ms [400.00-2000.00]
1715,34.9138,1,56168,575.96486,4322514,116,13,FTMS - p ESI Full ms [400.00-2000.00]
1716,34.9364,1,53296,575.96465,4306196,111,11,FTMS - p ESI Full ms [400.00-2000.00]
1717,34.9591,1,44887,584.96999,4292582,110,11,FTMS - p ESI Full ms [400.00-2000.00]
1718,34.9817,1,50658,584.9699,4189364,115,11,FTMS - p ESI Full ms [400.00-2000.00]
1719,35.0044,1,55503,584.96966,4205682,110,14,FTMS - p ESI Full ms [400.00-2000.00]
1720,35.027,1,62687,584.96992,4166185,105,9,FTMS - p ESI Full ms [400.00-2000.00]
1721,35.0495,1,75751,584.9696,4416042,105,12,FTMS - p ESI Full ms [400.00-2000.00]
1722,35.0721,1,83500,584.97006,4463892,110,12,FTMS - p ESI Full ms [400.00-2000.00]
1723,35.0947,1,87414,584.9698,4437843,111,10,FTMS - p ESI Full ms [400.00-2000.00]
1724,35.1173,1,87016,584.97064,4434513,106,12,FTMS - p ESI Full ms [400.00-2000.00]
1725,35.14,1,93153,584.9701,4428513,115,11,FTMS - p ESI Full ms [400.00-2000.00]
1726,35.1625,1,98296,584.96987,4392360,112,10,FTMS - p ESI Full ms [400.00-2000.00]
1727,35.185,1,93916,584.97021,4290982,108,15,FTMS - p ESI Full ms [400.00-2000.00]
1728,35.2076,1,88955,584.97009,4348061,112,13,FTMS - p ESI Full ms [400.00-2000.00]
1729,35.2304,1,92746,584.97013,4399618,113,10,FTMS - p ESI Full ms [400.00-2000.00]
1730,35.2529,1,100742,584.97021,4486323,117,15,FTMS - p ESI Full ms [400.00-2000.00]
1731,35.2756,1,100332,584.97026,4476423,111,10,FTMS - p ESI Full ms [400.00-2000.00]
1732,35.2982,1,109331,584.96997,4565105,114,11,FTMS - p ESI Full ms [400.00-2000.00]
1733,35.3206,1,110653,584.96986,4751516,116,14,FTMS - p ESI Full ms [400.00-2000.00]
1734,35.3431,1,113501,584.97008,4547918,116,16,FTMS - p ESI Full ms [400.00-2000.00]
1735,35.3658,1,108741,584.97015,4507749,112,12,FTMS - p ESI Full ms [400.00-2000.00]
1736,35.3884,1,110284,584.96986,4727633,110,13,FTMS - p ESI Full ms [400.00-2000.00]
1737,35.4107,1,106539,584.97008,4515413,111,16,FTMS - p ESI Full ms [400.00-2000.00]
1738,35.4332,1,94328,584.97045,4442593,114,15,FTMS - p ESI Full ms [400.00-2000.00]
1739,35.4559,1,89223,584.97004,4338041,119,13,FTMS - p ESI Full ms [400.00-2000.00]
1740,35.4785,1,82659,584.97002,4411407,124,19,FTMS - p ESI Full ms [400.00-2000.00]
1741,35.5011,1,71779,584.97028,4375582,119,14,FTMS - p ESI Full ms [400.00-2000.00]
1742,35.5237,1,63876,584.97015,3981666,108,12,FTMS - p ESI Full ms [400.00-2000.00]
1743,35.5463,1,61965,584.97031,4189466,114,12,FTMS - p ESI Full ms [400.00-2000.00]
1744,35.569,1,51466,584.97045,4093538,118,15,FTMS - p ESI Full ms [400.00-2000.00]
1745,35.5917,1,41814,584.97016,4009424,113,17,FTMS - p ESI Full ms [400.00-2000.00]
1746,35.6142,1,37531,584.96988,3981812,125,17,FTMS - p ESI Full ms [400.00-2000.00]
1747,35.6368,1,36436,466.16011,3843866,124,16,FTMS - p ESI Full ms [400.00-2000.00]
1748,35.6594,1,36845,466.16003,3921617,117,15,FTMS - p ESI Full ms [400.00-2000.00]
1749,35.6821,1,36634,403.16445,3880524,122,15,FTMS - p ESI Full ms [400.00-2000.00]
1750,35.7047,1,36245,403.16445,3850004,117,15,FTMS - p ESI Full ms [400.00-2000.00]
1751,35.7274,1,36794,403.16452,3811222,119,15,FTMS - p ESI Full ms [400.00-2000.00]
1752,35.75,1,36288,403.16428,3732125,116,16,FTMS - p ESI Full ms [400.00-2000.00]
1753,35.7728,1,36979,403.16435,3827785,116,13,FTMS - p ESI Full ms [400.00-2000.00]
1754,35.7953,1,35550,403.16435,3673494,115,15,FTMS - p ESI Full ms [400.00-2000.00]
1755,35.818,1,35389,403.16435,3771443,116,17,FTMS - p ESI Full ms [400.00-2000.00]
1756,35.8406,1,36974,403.16419,3725540,114,16,FTMS - p ESI Full ms [400.00-2000.00]
1757,35.8633,1,38752,403.16452,3780950,112,17,FTMS - p ESI Full ms [400.00-2000.00]
1758,35.8859,1,36744,403.16417,3644846,116,14,FTMS - p ESI Full ms [400.00-2000.00]
1759,35.9086,1,34081,403.1643,3518581,110,16,FTMS - p ESI Full ms [400.00-2000.00]
1760,35.9312,1,36794,403.16418,3601509,111,14,FTMS - p ESI Full ms [400.00-2000.00]
1761,35.954,1,38832,403.16437,3578888,118,17,FTMS - p ESI Full ms [400.00-2000.00]
1762,35.9765,1,39585,403.16441,3482607,114,17,FTMS - p ESI Full ms [400.00-2000.00]
1763,35.9992,1,39859,403.16468,3630878,116,11,FTMS - p ESI Full ms [400.00-2000.00]
1764,36.0218,1,40044,403.16434,3615995,111,14,FTMS - p ESI Full ms [400.00-2000.00]
1765,36.0445,1,37764,403.16449,3515054,115,13,FTMS - p ESI Full ms [400.00-2000.00]
1766,36.0671,1,34487,403.16432,3436334,116,13,FTMS - p ESI Full ms [400.00-2000.00]
1767,36.0898,1,36984,403.16419,3431061,116,13,FTMS - p ESI Full ms [400.00-2000.00]
1768,36.1124,1,39199,403.16437,3521502,117,12,FTMS - p ESI Full ms [400.00-2000.00]
1769,36.1352,1,37585,403.16444,3453081,108,11,FTMS - p ESI Full ms [400.00-2000.00]
1770,36.1577,1,36863,403.16432,3521122,115,14,FTMS - p ESI Full ms [400.00-2000.00]
1771,36.1804,1,35988,466.1599,3653392,123,17,FTMS - p ESI Full ms [400.00-2000.00]
1772,36.203,1,36275,466.16034,3616459,111,12,FTMS - p ESI Full ms [400.00-2000.00]
1773,36.2257,1,36876,403.16445,3696854,116,15,FTMS - p ESI Full ms [400.00-2000.00]
1774,36.2483,1,36955,403.16429,3889650,126,19,FTMS - p ESI Full ms [400.00-2000.00]
1775,36.271,1,38363,403.16437,3979575,130,16,FTMS - p ESI Full ms [400.00-2000.00]
1776,36.2935,1,35735,466.16078,4058567,130,16,FTMS - p ESI Full ms [400.00-2000.00]
1777,36.3163,1,37316,466.16026,4100700,131,19,FTMS - p ESI Full ms [400.00-2000.00]
1778,36.3388,1,37033,403.16428,4088990,128,21,FTMS - p ESI Full ms [400.00-2000.00]
1779,36.3615,1,34773,466.16021,4296367,134,20,FTMS - p ESI Full ms [400.00-2000.00]
1780,36.3841,1,37114,403.16437,4610933,150,21,FTMS - p ESI Full ms [400.00-2000.00]
1781,36.4067,1,40468,466.16014,4626881,145,20,FTMS - p ESI Full ms [400.00-2000.00]
1782,36.4292,1,38529,403.16429,4939923,144,20,FTMS - p ESI Full ms [400.00-2000.00]
1783,36.4516,1,37731,663.98092,5341780,145,23,FTMS - p ESI Full ms [400.00-2000.00]
1784,36.4738,1,46321,663.98077,5879103,146,21,FTMS - p ESI Full ms [400.00-2000.00]
1785,36.4956,1,48685,442.31814,6152838,151,20,FTMS - p ESI Full ms [400.00-2000.00]
1786,36.5172,1,49105,663.98097,6715170,153,18,FTMS - p ESI Full ms [400.00-2000.00]
1787,36.5387,1,65736,468.97018,6759126,149,22,FTMS - p ESI Full ms [400.00-2000.00]
1788,36.56,1,76971,468.97017,7018565,158,23,FTMS - p ESI Full ms [400.00-2000.00]
1789,36.5814,1,98352,468.97012,7501775,158,18,FTMS - p ESI Full ms [400.00-2000.00]
1790,36.6023,1,106260,468.9704,7206870,157,22,FTMS - p ESI Full ms [400.00-2000.00]
1791,36.6238,1,131107,468.97016,7890177,151,20,FTMS - p ESI Full ms [400.00-2000.00]
1792,36.644,1,123285,468.97032,7703220,159,24,FTMS - p ESI Full ms [400.00-2000.00]
1793,36.6653,1,130160,468.97039,7617269,162,18,FTMS - p ESI Full ms [400.00-2000.00]
1794,36.6861,1,139139,468.97077,8116032,156,15,FTMS - p ESI Full ms [400.00-2000.00]
1795,36.7064,1,133695,468.97038,7507931,145,16,FTMS - p ESI Full ms [400.00-2000.00]
1796,36.7271,1,132795,468.97029,7617965,155,20,FTMS - p ESI Full ms [400.00-2000.00]
