scan_num,scan_time,type,bpi,bpi_mz,tic,num_peaks,num_deisotoped,info
2150,43.324,1,33116,403.16416,10073839,148,15,FTMS - p ESI Full ms [400.00-2000.00]
2151,43.3427,1,36709,403.16418,10493992,158,13,FTMS - p ESI Full ms [400.00-2000.00]
2152,43.3617,1,36809,403.16457,9989258,140,12,FTMS - p ESI Full ms [400.00-2000.00]
2153,43.3808,1,30512,403.16452,10208969,162,17,FTMS - p ESI Full ms [400.00-2000.00]
2154,43.4001,1,36486,403.16456,10740449,152,15,FTMS - p ESI Full ms [400.00-2000.00]
2155,43.4189,1,37556,403.16434,11210101,155,18,FTMS - p ESI Full ms [400.00-2000.00]
2156,43.4378,1,35870,403.16444,10587971,151,11,FTMS - p ESI Full ms [400.00-2000.00]
2157,43.4566,1,34161,403.16442,11007613,167,21,FTMS - p ESI Full ms [400.00-2000.00]
2158,43.4756,1,36493,403.16448,11611750,154,20,FTMS - p ESI Full ms [400.00-2000.00]
2159,43.4942,1,36967,403.16439,11188677,146,21,FTMS - p ESI Full ms [400.00-2000.00]
2160,43.5128,1,35366,403.1644,11311965,152,17,FTMS - p ESI Full ms [400.00-2000.00]
2161,43.5316,1,33688,403.16452,11716771,157,18,FTMS - p ESI Full ms [400.00-2000.00]
2162,43.5503,1,34808,403.16432,12240498,160,23,FTMS - p ESI Full ms [400.00-2000.00]
2163,43.5687,1,36161,403.16438,12465949,169,16,FTMS - p ESI Full ms [400.00-2000.00]
2164,43.5873,1,33246,403.16436,12036363,149,22,FTMS - p ESI Full ms [400.00-2000.00]
2165,43.6058,1,38009,403.16445,12420963,154,21,FTMS - p ESI Full ms [400.00-2000.00]
2166,43.6243,1,33910,403.16436,12728780,186,25,FTMS - p ESI Full ms [400.00-2000.00]
2167,43.6428,1,38725,403.16437,12927983,160,21,FTMS - p ESI Full ms [400.00-2000.00]
2168,43.6611,1,37801,403.16434,13316541,169,23,FTMS - p ESI Full ms [400.00-2000.00]
2169,43.6795,1,34662,403.16431,13564714,179,19,FTMS - p ESI Full ms [400.00-2000.00]
2170,43.698,1,35565,403.16421,12824323,156,19,FTMS - p ESI Full ms [400.00-2000.00]
2171,43.7162,1,36641,403.16434,13653253,154,17,FTMS - p ESI Full ms [400.00-2000.00]
2172,43.7348,1,30879,403.16433,13414123,155,22,FTMS - p ESI Full ms [400.00-2000.00]
2173,43.7531,1,36763,403.16436,13848280,168,19,FTMS - p ESI Full ms [400.00-2000.00]
2174,43.7713,1,38420,403.16441,14246956,178,19,FTMS - p ESI Full ms [400.00-2000.00]
2175,43.7897,1,31535,403.16448,13845704,164,21,FTMS - p ESI Full ms [400.00-2000.00]
2176,43.8079,1,37160,403.16435,13899482,185,22,FTMS - p ESI Full ms [400.00-2000.00]
2177,43.8263,1,38233,403.16449,14857867,180,21,FTMS - p ESI Full ms [400.00-2000.00]
2178,43.8446,1,31377,403.16441,13644217,169,24,FTMS - p ESI Full ms [400.00-2000.00]
2179,43.863,1,31069,403.16454,14266571,197,30,FTMS - p ESI Full ms [400.00-2000.00]
2180,43.8814,1,36150,403.16435,14889545,177,26,FTMS - p ESI Full ms [400.00-2000.00]
2181,43.8996,1,32911,403.16435,14694170,193,25,FTMS - p ESI Full ms [400.00-2000.00]
2182,43.918,1,38084,403.16425,14316148,175,21,FTMS - p ESI Full ms [400.00-2000.00]
2183,43.9359,1,32908,403.16437,14976710,208,27,FTMS - p ESI Full ms [400.00-2000.00]
2184,43.9543,1,34751,403.1644,15059611,206,24,FTMS - p ESI Full ms [400.00-2000.00]
2185,43.9726,1,33266,403.16423,14866330,208,25,FTMS - p ESI Full ms [400.00-2000.00]
2186,43.9909,1,37770,403.16414,15288208,204,28,FTMS - p ESI Full ms [400.00-2000.00]
2187,44.0091,1,33851,403.16447,14426396,213,27,FTMS - p ESI Full ms [400.00-2000.00]
2188,44.0278,1,37629,403.16434,15154506,219,30,FTMS - p ESI Full ms [400.00-2000.00]
2189,44.0461,1,34307,403.16425,15338282,220,24,FTMS - p ESI Full ms [400.00-2000.00]
2190,44.0644,1,37813,403.16415,15160270,237,26,FTMS - p ESI Full ms [400.00-2000.00]
2191,44.0827,1,33730,403.16423,14432654,213,26,FTMS - p ESI Full ms [400.00-2000.00]
2192,44.1013,1,33959,403.16435,15093594,208,28,FTMS - p ESI Full ms [400.00-2000.00]
2193,44.1194,1,34064,403.16466,14225609,206,31,FTMS - p ESI Full ms [400.00-2000.00]
2194,44.138,1,31102,403.16471,14057228,218,24,FTMS - p ESI Full ms [400.00-2000.00]
2195,44.1565,1,34273,403.16449,14498444,217,26,FTMS - p ESI Full ms [400.00-2000.00]
2196,44.175,1,33325,403.16454,14148204,232,22,FTMS - p ESI Full ms [400.00-2000.00]
2197,44.1935,1,30464,403.16501,14160297,228,26,FTMS - p ESI Full ms [400.00-2000.00]
2198,44.2123,1,34313,403.1644,14388409,228,25,FTMS - p ESI Full ms [400.00-2000.00]
2199,44.231,1,32137,403.1644,13552011,235,23,FTMS - p ESI Full ms [400.00-2000.00]
2200,44.2498,1,35556,403.16436,13213139,206,23,FTMS - p ESI Full ms [400.00-2000.00]
2201,44.2685,1,37277,403.16429,13691119,201,23,FTMS - p ESI Full ms [400.00-2000.00]
2202,44.2867,1,35606,403.16433,13371988,205,24,FTMS - p ESI Full ms [400.00-2000.00]
2203,44.305,1,33670,403.16441,13066042,229,30,FTMS - p ESI Full ms [400.00-2000.00]
2204,44.324,1,33711,403.16434,13294445,225,26,FTMS - p ESI Full ms [400.00-2000.00]
2205,44.3426,1,35337,403.16422,13689211,215,24,FTMS - p ESI Full ms [400.00-2000.00]
2206,44.3612,1,31294,403.16435,12690312,194,20,FTMS - p ESI Full ms [400.00-2000.00]
2207,44.3798,1,31816,403.16448,12578801,206,18,FTMS - p ESI Full ms [400.00-2000.00]
2208,44.3987,1,32004,403.16451,12628631,209,23,FTMS - p ESI Full ms [400.00-2000.00]
2209,44.4174,1,33954,403.16436,13035797,204,26,FTMS - p ESI Full ms [400.00-2000.00]
2210,44.4363,1,32553,403.16442,12264108,200,23,FTMS - p ESI Full ms [400.00-2000.00]
2211,44.4552,1,33562,403.16415,12589188,198,25,FTMS - p ESI Full ms [400.00-2000.00]
2212,44.4739,1,32943,403.1644,12651725,178,19,FTMS - p ESI Full ms [400.00-2000.00]
2213,44.4925,1,34045,403.16436,12536327,181,24,FTMS - p ESI Full ms [400.00-2000.00]
2214,44.5114,1,32878,403.16459,12138736,182,17,FTMS - p ESI Full ms [400.00-2000.00]
2215,44.5302,1,34672,403.16442,12281645,180,14,FTMS - p ESI Full ms [400.00-2000.00]
2216,44.549,1,32962,403.16453,12166415,188,18,FTMS - p ESI Full ms [400.00-2000.00]
2217,44.568,1,34459,403.16429,12599293,162,16,FTMS - p ESI Full ms [400.00-2000.00]
2218,44.5865,1,33920,403.1649,12019270,176,13,FTMS - p ESI Full ms [400.00-2000.00]
2219,44.6053,1,33294,403.16448,12674922,156,22,FTMS - p ESI Full ms [400.00-2000.00]
2220,44.6238,1,32410,403.16437,12088884,157,15,FTMS - p ESI Full ms [400.00-2000.00]
2221,44.6425,1,32927,403.16463,12279562,161,17,FTMS - p ESI Full ms [400.00-2000.00]
2222,44.6617,1,33235,403.16435,12234211,155,16,FTMS - p ESI Full ms [400.00-2000.00]
2223,44.6803,1,35323,403.16466,12151619,163,17,FTMS - p ESI Full ms [400.00-2000.00]
2224,44.699,1,34738,403.16456,12279029,148,17,FTMS - p ESI Full ms [400.00-2000.00]
2225,44.7178,1,31230,403.16421,12872517,162,17,FTMS - p ESI Full ms [400.00-2000.00]
2226,44.7364,1,34533,403.16448,12724241,163,23,FTMS - p ESI Full ms [400.00-2000.00]
2227,44.7552,1,35805,403.16432,12913960,149,22,FTMS - p ESI Full ms [400.00-2000.00]
2228,44.7738,1,35753,403.16427,13152813,149,22,FTMS - p ESI Full ms [400.00-2000.00]
2229,44.7921,1,31929,403.16441,13266952,146,23,FTMS - p ESI Full ms [400.00-2000.00]
2230,44.8107,1,32563,403.16446,12746274,147,16,FTMS - p ESI Full ms [400.00-2000.00]
2231,44.8293,1,32155,403.16429,13120479,155,15,FTMS - p ESI Full ms [400.00-2000.00]
2232,44.8477,1,27260,403.16449,13103815,157,26,FTMS - p ESI Full ms [400.00-2000.00]
2233,44.8663,1,30414,403.1643,13564218,165,21,FTMS - p ESI Full ms [400.00-2000.00]
2234,44.8848,1,30843,403.16451,13302838,149,21,FTMS - p ESI Full ms [400.00-2000.00]
2235,44.9033,1,34396,403.16418,13282063,147,19,FTMS - p ESI Full ms [400.00-2000.00]
2236,44.9217,1,29794,403.1644,13838670,169,23,FTMS - p ESI Full ms [400.00-2000.00]
2237,44.9402,1,34926,403.16434,13434850,160,22,FTMS - p ESI Full ms [400.00-2000.00]
2238,44.959,1,32677,403.16444,13859318,151,21,FTMS - p ESI Full ms [400.00-2000.00]
2239,44.9772,1,30749,403.16442,13329039,160,21,FTMS - p ESI Full ms [400.00-2000.00]
2240,44.9958,1,34765,403.16435,13632047,161,23,FTMS - p ESI Full ms [400.00-2000.00]
2241,45.0142,1,32025,403.1644,13391188,168,22,FTMS - p ESI Full ms [400.00-2000.00]
2242,45.0331,1,36460,403.16439,13979748,156,20,FTMS - p ESI Full ms [400.00-2000.00]
2243,45.0513,1,33385,403.16453,13854460,171,21,FTMS - p ESI Full ms [400.00-2000.00]
2244,45.0699,1,31881,403.1644,14140294,184,24,FTMS - p ESI Full ms [400.00-2000.00]
2245,45.0882,1,32706,403.16419,14585165,164,25,FTMS - p ESI Full ms [400.00-2000.00]
2246,45.1065,1,31870,403.16438,14159696,174,19,FTMS - p ESI Full ms [400.00-2000.00]
2247,45.1249,1,32504,403.16418,14468796,179,21,FTMS - p ESI Full ms [400.00-2000.00]
2248,45.1432,1,30728,403.16455,13570423,179,19,FTMS - p ESI Full ms [400.00-2000.00]
2249,45.1617,1,36611,403.1643,14173259,156,21,FTMS - p ESI Full ms [400.00-2000.00]
2250,45.18,1,35116,403.16437,13642379,174,28,FTMS - p ESI Full ms [400.00-2000.00]
2251,45.1986,1,34722,403.1644,13667734,170,25,FTMS - p ESI Full ms [400.00-2000.00]
2252,45.2172,1,33257,403.1644,14614756,185,27,FTMS - p ESI Full ms [400.00-2000.00]
2253,45.2356,1,30105,403.16454,13877158,166,25,FTMS - p ESI Full ms [400.00-2000.00]
2254,45.254,1,35271,403.16427,13729352,184,25,FTMS - p ESI Full ms [400.00-2000.00]
2255,45.2723,1,36396,403.16447,13979761,170,22,FTMS - p ESI Full ms [400.00-2000.00]
2256,45.2907,1,33809,403.16432,13571850,174,23,FTMS - p ESI Full ms [400.00-2000.00]
2257,45.3091,1,32059,403.1645,13647287,187,25,FTMS - p ESI Full ms [400.00-2000.00]
2258,45.328,1,33465,403.16422,13987558,180,23,FTMS - p ESI Full ms [400.00-2000.00]
2259,45.3462,1,32249,403.16451,13314950,170,22,FTMS - p ESI Full ms [400.00-2000.00]
2260,45.3649,1,32967,403.16461,13204932,174,20,FTMS - p ESI Full ms [400.00-2000.00]
2261,45.3837,1,32255,403.16439,13203149,179,20,FTMS - p ESI Full ms [400.00-2000.00]
2262,45.4024,1,34876,403.16452,13294726,187,23,FTMS - p ESI Full ms [400.00-2000.00]
2263,45.4212,1,33166,403.16452,13512798,182,22,FTMS - p ESI Full ms [400.00-2000.00]
2264,45.4398,1,31219,403.16447,13867860,187,23,FTMS - p ESI Full ms [400.00-2000.00]
2265,45.4583,1,31474,403.16438,13490525,171,20,FTMS - p ESI Full ms [400.00-2000.00]
2266,45.477,1,34907,403.16411,13315820,191,23,FTMS - p ESI Full ms [400.00-2000.00]
2267,45.4956,1,32378,403.16436,13082510,168,25,FTMS - p ESI Full ms [400.00-2000.00]
2268,45.5142,1,30334,403.16438,12994795,178,21,FTMS - p ESI Full ms [400.00-2000.00]
2269,45.5329,1,34552,403.16435,13238966,168,19,FTMS - p ESI Full ms [400.00-2000.00]
2270,45.5515,1,32462,403.16447,13284091,174,20,FTMS - p ESI Full ms [400.00-2000.00]
2271,45.5701,1,31141,403.16445,12927039,159,15,FTMS - p ESI Full ms [400.00-2000.00]
2272,45.589,1,30621,403.16447,12939284,166,21,FTMS - p ESI Full ms [400.00-2000.00]
2273,45.6077,1,31274,403.16444,12633997,157,20,FTMS - p ESI Full ms [400.00-2000.00]
2274,45.6266,1,33856,403.16432,13030245,140,15,FTMS - p ESI Full ms [400.00-2000.00]
2275,45.6452,1,28077,403.16446,12647094,154,19,FTMS - p ESI Full ms [400.00-2000.00]
2276,45.6643,1,28631,403.1644,13118940,147,14,FTMS - p ESI Full ms [400.00-2000.00]
2277,45.6829,1,31259,403.16453,13010236,162,25,FTMS - p ESI Full ms [400.00-2000.00]
2278,45.7021,1,29887,403.16432,13450631,137,14,FTMS - p ESI Full ms [400.00-2000.00]
2279,45.7206,1,30142,403.16431,12739544,146,13,FTMS - p ESI Full ms [400.00-2000.00]
2280,45.7395,1,30452,403.16437,13110075,144,15,FTMS - p ESI Full ms [400.00-2000.00]
2281,45.7581,1,32667,403.16445,13104921,150,17,FTMS - p ESI Full ms [400.00-2000.00]
2282,45.777,1,34232,403.16429,13201030,139,15,FTMS - p ESI Full ms [400.00-2000.00]
2283,45.7953,1,31333,403.16457,12838043,127,14,FTMS - p ESI Full ms [400.00-2000.00]
2284,45.8141,1,32312,403.1644,13280373,146,23,FTMS - p ESI Full ms [400.00-2000.00]
2285,45.8329,1,28748,403.16466,12740144,144,18,FTMS - p ESI Full ms [400.00-2000.00]
2286,45.852,1,30300,403.16429,13027360,124,16,FTMS - p ESI Full ms [400.00-2000.00]
2287,45.8706,1,29493,403.16459,13573793,136,21,FTMS - p ESI Full ms [400.00-2000.00]
2288,45.8894,1,28057,403.1645,13087156,143,19,FTMS - p ESI Full ms [400.00-2000.00]
2289,45.9081,1,30307,403.16465,12982236,152,22,FTMS - p ESI Full ms [400.00-2000.00]
2290,45.9272,1,33471,403.16446,13108476,137,17,FTMS - p ESI Full ms [400.00-2000.00]
2291,45.9459,1,29824,403.1646,13159046,155,22,FTMS - p ESI Full ms [400.00-2000.00]
2292,45.9651,1,30217,403.16465,13291337,143,21,FTMS - p ESI Full ms [400.00-2000.00]
2293,45.9839,1,29755,403.16462,13228056,135,14,FTMS - p ESI Full ms [400.00-2000.00]
2294,46.003,1,31026,403.16479,12791237,153,21,FTMS - p ESI Full ms [400.00-2000.00]
2295,46.0218,1,26994,406.94985,13671791,142,19,FTMS - p ESI Full ms [400.00-2000.00]
2296,46.0408,1,33290,403.16459,13606517,145,20,FTMS - p ESI Full ms [400.00-2000.00]
2297,46.0595,1,30917,403.16431,13706396,146,18,FTMS - p ESI Full ms [400.00-2000.00]
2298,46.0783,1,31701,403.16458,13241398,147,19,FTMS - p ESI Full ms [400.00-2000.00]
2299,46.097,1,34518,403.16457,13218905,128,16,FTMS - p ESI Full ms [400.00-2000.00]
2300,46.1158,1,30093,403.16432,13013539,134,16,FTMS - p ESI Full ms [400.00-2000.00]
2301,46.1345,1,32026,403.16437,13410439,137,16,FTMS - p ESI Full ms [400.00-2000.00]
2302,46.1532,1,31162,403.16478,13763128,140,15,FTMS - p ESI Full ms [400.00-2000.00]
2303,46.1721,1,28456,403.16467,12446994,139,14,FTMS - p ESI Full ms [400.00-2000.00]
2304,46.1912,1,33573,403.16442,13070736,130,20,FTMS - p ESI Full ms [400.00-2000.00]
2305,46.2101,1,31127,403.16448,12731503,125,15,FTMS - p ESI Full ms [400.00-2000.00]
2306,46.2291,1,30444,403.16459,13079960,151,20,FTMS - p ESI Full ms [400.00-2000.00]
2307,46.2479,1,32704,403.1646,13207704,142,16,FTMS - p ESI Full ms [400.00-2000.00]
2308,46.2666,1,29750,403.16449,12941502,138,21,FTMS - p ESI Full ms [400.00-2000.00]
2309,46.2854,1,31891,403.16445,13742003,145,16,FTMS - p ESI Full ms [400.00-2000.00]
2310,46.304,1,31739,403.16451,13087268,148,20,FTMS - p ESI Full ms [400.00-2000.00]
2311,46.3229,1,32078,403.16448,13036256,156,18,FTMS - p ESI Full ms [400.00-2000.00]
2312,46.3421,1,30246,403.16439,12737477,145,18,FTMS - p ESI Full ms [400.00-2000.00]
2313,46.3611,1,28229,403.16453,12437837,139,12,FTMS - p ESI Full ms [400.00-2000.00]
2314,46.3804,1,28390,403.16448,13293753,143,21,FTMS - p ESI Full ms [400.00-2000.00]
2315,46.3991,1,30886,403.16458,13284277,146,17,FTMS - p ESI Full ms [400.00-2000.00]
2316,46.4182,1,27545,403.1646,13170843,148,19,FTMS - p ESI Full ms [400.00-2000.00]
2317,46.437,1,32653,403.16458,12767893,130,19,FTMS - p ESI Full ms [400.00-2000.00]
2318,46.4562,1,30423,403.16457,12435861,120,12,FTMS - p ESI Full ms [400.00-2000.00]
2319,46.4754,1,33761,403.16449,12562999,143,15,FTMS - p ESI Full ms [400.00-2000.00]
2320,46.4945,1,33614,403.16437,13286976,143,15,FTMS - p ESI Full ms [400.00-2000.00]
2321,46.5135,1,30545,403.16438,12596837,120,12,FTMS - p ESI Full ms [400.00-2000.00]
2322,46.5325,1,28722,403.16445,13455111,117,18,FTMS - p ESI Full ms [400.00-2000.00]
2323,46.5513,1,30199,403.16498,12495722,132,9,FTMS - p ESI Full ms [400.00-2000.00]
2324,46.5705,1,32242,403.16459,12163224,118,13,FTMS - p ESI Full ms [400.00-2000.00]
2325,46.5897,1,29233,403.16468,12135758,124,8,FTMS - p ESI Full ms [400.00-2000.00]
2326,46.6089,1,30565,403.16465,12471626,124,13,FTMS - p ESI Full ms [400.00-2000.00]
2327,46.6282,1,29069,403.1648,12645830,114,9,FTMS - p ESI Full ms [400.00-2000.00]
2328,46.6476,1,28523,403.16455,12946011,124,11,FTMS - p ESI Full ms [400.00-2000.00]
2329,46.6666,1,26359,403.16455,12856428,106,7,FTMS - p ESI Full ms [400.00-2000.00]
2330,46.6857,1,32886,403.16443,12833844,111,11,FTMS - p ESI Full ms [400.00-2000.00]
2331,46.7046,1,28392,403.16471,12678824,113,15,FTMS - p ESI Full ms [400.00-2000.00]
2332,46.7239,1,29456,403.16438,12267552,95,7,FTMS - p ESI Full ms [400.00-2000.00]
2333,46.743,1,31816,403.16429,12297726,94,9,FTMS - p ESI Full ms [400.00-2000.00]
2334,46.7623,1,28623,403.16462,12964604,103,8,FTMS - p ESI Full ms [400.00-2000.00]
2335,46.7814,1,29269,403.16451,12692962,118,9,FTMS - p ESI Full ms [400.00-2000.00]
2336,46.8007,1,29459,403.16456,12683223,97,9,FTMS - p ESI Full ms [400.00-2000.00]
2337,46.8199,1,26572,406.94993,12643074,108,9,FTMS - p ESI Full ms [400.00-2000.00]
2338,46.8394,1,31323,403.16441,13126841,94,10,FTMS - p ESI Full ms [400.00-2000.00]
2339,46.8584,1,28222,403.16469,12687582,93,7,FTMS - p ESI Full ms [400.00-2000.00]
2340,46.8777,1,30805,403.16471,12937974,116,13,FTMS - p ESI Full ms [400.00-2000.00]
2341,46.8969,1,31033,403.16446,12646186,97,5,FTMS - p ESI Full ms [400.00-2000.00]
2342,46.916,1,26272,403.16448,13008563,109,11,FTMS - p ESI Full ms [400.00-2000.00]
2343,46.9352,1,28694,403.16464,13255415,98,9,FTMS - p ESI Full ms [400.00-2000.00]
2344,46.9546,1,26404,403.16467,13574550,106,6,FTMS - p ESI Full ms [400.00-2000.00]
2345,46.9738,1,30893,403.16469,12592154,98,8,FTMS - p ESI Full ms [400.00-2000.00]
2346,46.9935,1,30140,403.16437,12980002,110,7,FTMS - p ESI Full ms [400.00-2000.00]
2347,47.0128,1,29929,403.16448,12366396,116,8,FTMS - p ESI Full ms [400.00-2000.00]
2348,47.0325,1,28441,406.94967,12838850,94,5,FTMS - p ESI Full ms [400.00-2000.00]
2349,47.0516,1,26628,403.16481,12673950,112,11,FTMS - p ESI Full ms [400.00-2000.00]
2350,47.0713,1,24741,403.16448,12326627,90,7,FTMS - p ESI Full ms [400.00-2000.00]
2351,47.0908,1,27165,403.16461,13215633,111,7,FTMS - p ESI Full ms [400.00-2000.00]
2352,47.11,1,28752,403.16458,12916675,98,8,FTMS - p ESI Full ms [400.00-2000.00]
2353,47.1296,1,29516,403.16481,12357148,115,9,FTMS - p ESI Full ms [400.00-2000.00]
2354,47.1495,1,30788,403.16455,12820518,107,12,FTMS - p ESI Full ms [400.00-2000.00]
2355,47.169,1,31281,403.16453,12649760,94,6,FTMS - p ESI Full ms [400.00-2000.00]
2356,47.1884,1,33093,403.16456,12411387,97,5,FTMS - p ESI Full ms [400.00-2000.00]
2357,47.2075,1,28318,403.16458,12311295,105,8,FTMS - p ESI Full ms [400.00-2000.00]
2358,47.2273,1,28606,403.16455,12209539,98,6,FTMS - p ESI Full ms [400.00-2000.00]
2359,47.247,1,27977,403.16467,12036926,102,10,FTMS - p ESI Full ms [400.00-2000.00]
2360,47.2671,1,29655,403.16469,11967652,95,5,FTMS - p ESI Full ms [400.00-2000.00]
2361,47.2869,1,26403,403.16468,11748769,84,6,FTMS - p ESI Full ms [400.00-2000.00]
2362,47.3069,1,28519,403.16459,12335834,86,7,FTMS - p ESI Full ms [400.00-2000.00]
2363,47.3267,1,27396,403.16465,12164378,91,4,FTMS - p ESI Full ms [400.00-2000.00]
2364,47.3465,1,25698,403.16471,11536318,90,7,FTMS - p ESI Full ms [400.00-2000.00]
2365,47.3664,1,28870,403.16447,12642951,88,7,FTMS - p ESI Full ms [400.00-2000.00]
2366,47.3858,1,30056,403.16459,12381389,88,5,FTMS - p ESI Full ms [400.00-2000.00]
2367,47.4052,1,27483,403.16438,11728883,84,5,FTMS - p ESI Full ms [400.00-2000.00]
2368,47.4248,1,27292,406.94973,11735326,88,5,FTMS - p ESI Full ms [400.00-2000.00]
2369,47.4446,1,28498,403.16454,12150570,84,7,FTMS - p ESI Full ms [400.00-2000.00]
2370,47.4644,1,26644,403.16467,11959104,88,8,FTMS - p ESI Full ms [400.00-2000.00]
2371,47.4845,1,26691,403.16442,12101231,85,8,FTMS - p ESI Full ms [400.00-2000.00]
2372,47.5043,1,25804,403.16474,11873139,86,5,FTMS - p ESI Full ms [400.00-2000.00]
2373,47.5243,1,25033,406.94981,11810118,85,10,FTMS - p ESI Full ms [400.00-2000.00]
2374,47.5442,1,30210,403.1647,11993272,84,5,FTMS - p ESI Full ms [400.00-2000.00]
2375,47.5641,1,27161,403.1644,11760661,81,6,FTMS - p ESI Full ms [400.00-2000.00]
2376,47.5837,1,26624,403.16468,11665127,78,5,FTMS - p ESI Full ms [400.00-2000.00]
2377,47.6039,1,26197,403.16456,12189989,78,6,FTMS - p ESI Full ms [400.00-2000.00]
2378,47.6238,1,25631,403.16459,12101165,82,9,FTMS - p ESI Full ms [400.00-2000.00]
2379,47.6439,1,30078,403.16448,11739785,76,5,FTMS - p ESI Full ms [400.00-2000.00]
2380,47.6637,1,29395,403.16457,12222455,80,5,FTMS - p ESI Full ms [400.00-2000.00]
2381,47.6836,1,28710,403.16458,12065118,77,7,FTMS - p ESI Full ms [400.00-2000.00]
2382,47.7035,1,28369,403.16444,11920586,75,5,FTMS - p ESI Full ms [400.00-2000.00]
2383,47.723,1,28714,403.1646,11487155,72,6,FTMS - p ESI Full ms [400.00-2000.00]
2384,47.7432,1,28499,403.1645,12216139,72,4,FTMS - p ESI Full ms [400.00-2000.00]
2385,47.763,1,26205,403.16457,12483678,83,5,FTMS - p ESI Full ms [400.00-2000.00]
2386,47.7831,1,29553,403.16441,11689561,82,5,FTMS - p ESI Full ms [400.00-2000.00]
2387,47.8027,1,25108,403.1648,11651554,76,6,FTMS - p ESI Full ms [400.00-2000.00]
2388,47.8227,1,24736,403.16472,11240674,79,4,FTMS - p ESI Full ms [400.00-2000.00]
2389,47.8428,1,25607,403.16447,11834843,77,5,FTMS - p ESI Full ms [400.00-2000.00]
2390,47.8629,1,28273,403.16462,12266107,89,3,FTMS - p ESI Full ms [400.00-2000.00]
2391,47.8826,1,26980,403.16477,11233465,88,8,FTMS - p ESI Full ms [400.00-2000.00]
2392,47.9031,1,24693,406.94967,11643900,83,6,FTMS - p ESI Full ms [400.00-2000.00]
2393,47.9232,1,26179,403.16458,11740847,86,6,FTMS - p ESI Full ms [400.00-2000.00]
2394,47.9433,1,27050,403.16452,12182666,82,3,FTMS - p ESI Full ms [400.00-2000.00]
2395,47.9633,1,27800,403.16474,11561433,89,7,FTMS - p ESI Full ms [400.00-2000.00]
2396,47.9838,1,28565,403.16481,11788294,90,5,FTMS - p ESI Full ms [400.00-2000.00]
2397,48.0041,1,24883,403.16487,11626180,80,3,FTMS - p ESI Full ms [400.00-2000.00]
2398,48.0245,1,24441,403.16461,11271535,91,5,FTMS - p ESI Full ms [400.00-2000.00]
2399,48.0449,1,26190,403.1646,11526003,94,4,FTMS - p ESI Full ms [400.00-2000.00]
2400,48.0654,1,24972,403.16465,11013325,74,6,FTMS - p ESI Full ms [400.00-2000.00]
2401,48.0856,1,26309,403.16476,10420381,85,7,FTMS - p ESI Full ms [400.00-2000.00]
2402,48.1062,1,25689,403.16474,11837308,75,7,FTMS - p ESI Full ms [400.00-2000.00]
2403,48.1265,1,25859,403.16501,11568321,89,5,FTMS - p ESI Full ms [400.00-2000.00]
2404,48.1467,1,25771,403.16466,11517767,92,5,FTMS - p ESI Full ms [400.00-2000.00]
2405,48.167,1,28739,403.16461,11822797,80,3,FTMS - p ESI Full ms [400.00-2000.00]
2406,48.1871,1,27690,403.16456,11851304,89,8,FTMS - p ESI Full ms [400.00-2000.00]
2407,48.2074,1,26464,403.16453,11759980,90,6,FTMS - p ESI Full ms [400.00-2000.00]
2408,48.2278,1,28198,403.16476,11171785,95,8,FTMS - p ESI Full ms [400.00-2000.00]
2409,48.2486,1,29043,403.16447,11795359,84,7,FTMS - p ESI Full ms [400.00-2000.00]
2410,48.2689,1,27603,403.16467,10764608,87,6,FTMS - p ESI Full ms [400.00-2000.00]
2411,48.2896,1,27137,403.16453,11025219,83,7,FTMS - p ESI Full ms [400.00-2000.00]
2412,48.3099,1,25941,403.16462,10948180,92,7,FTMS - p ESI Full ms [400.00-2000.00]
2413,48.3309,1,25678,406.94963,11249428,83,7,FTMS - p ESI Full ms [400.00-2000.00]
2414,48.3516,1,25691,403.16467,10585929,89,10,FTMS - p ESI Full ms [400.00-2000.00]
2415,48.3721,1,23617,403.16449,11691777,87,3,FTMS - p ESI Full ms [400.00-2000.00]
2416,48.3923,1,26732,403.16468,11321067,92,8,FTMS - p ESI Full ms [400.00-2000.00]
2417,48.4128,1,26842,403.16464,10828697,78,5,FTMS - p ESI Full ms [400.00-2000.00]
2418,48.4333,1,25134,406.94975,11625156,75,7,FTMS - p ESI Full ms [400.00-2000.00]
2419,48.454,1,24743,406.94982,10978752,91,7,FTMS - p ESI Full ms [400.00-2000.00]
2420,48.4752,1,25006,403.16463,11455055,91,6,FTMS - p ESI Full ms [400.00-2000.00]
2421,48.4957,1,23094,406.95008,10913103,96,8,FTMS - p ESI Full ms [400.00-2000.00]
2422,48.5172,1,26814,406.94994,11258873,84,6,FTMS - p ESI Full ms [400.00-2000.00]
2423,48.5377,1,24399,403.1649,10630748,93,5,FTMS - p ESI Full ms [400.00-2000.00]
2424,48.5591,1,24808,406.95,10429271,92,6,FTMS - p ESI Full ms [400.00-2000.00]
2425,48.5802,1,25962,403.16479,10581541,96,6,FTMS - p ESI Full ms [400.00-2000.00]
2426,48.6012,1,23657,403.16486,11148055,93,7,FTMS - p ESI Full ms [400.00-2000.00]
2427,48.6222,1,28670,403.16461,11142160,100,9,FTMS - p ESI Full ms [400.00-2000.00]
2428,48.6428,1,26544,403.16487,10812523,89,8,FTMS - p ESI Full ms [400.00-2000.00]
